gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action,most_frequent_action_type,most_frequent_action_detail,most_frequent_device_type,most_frequent_secs_elapsed
1,18,0,0,5,7,7,0,2,3,6,US,48,7,21,6,11.0
2,33,0,0,5,5,7,3,2,3,6,NDF,114,7,73,6,38.0
0,40,0,0,3,5,7,3,2,3,6,CA,114,3,0,6,36.0
2,30,0,0,5,2,3,6,2,3,10,US,110,2,73,6,13.0
2,46,0,0,5,6,7,6,2,3,6,NDF,114,3,11,6,5.0
2,25,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,24.0
0,37,0,25,5,2,3,6,3,8,0,US,4,7,0,11,4.0
1,40,1,12,5,2,3,6,3,8,0,US,114,7,68,11,37.0
2,25,1,0,5,6,7,6,2,3,6,US,114,7,0,6,48.0
0,33,0,25,5,2,3,6,3,8,17,other,114,0,0,10,20.0
0,37,0,0,5,6,7,3,2,6,6,US,13,0,0,8,37.0
1,28,0,0,5,7,7,6,2,6,6,US,97,7,37,8,981.0
1,47,0,0,5,2,3,6,2,6,11,US,114,7,0,8,8.0
2,35,0,25,5,2,3,6,3,7,17,other,114,7,73,10,46.0
1,20,1,0,5,5,7,3,2,3,23,NDF,24,3,25,6,15.0
0,56,0,0,5,6,7,3,2,3,10,US,114,3,59,6,47.0
2,28,0,0,5,2,3,6,2,3,6,NDF,114,7,73,6,989.0
1,36,1,0,5,6,7,3,2,6,6,US,110,2,73,8,10.0
1,29,0,0,5,2,3,6,2,3,6,US,21,6,0,6,0.0
1,24,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,31.0
1,67,0,25,5,2,3,6,3,7,0,US,114,7,68,10,3.0
1,29,1,0,5,2,3,6,2,3,23,NDF,114,3,75,6,65.0
1,27,1,12,5,2,3,0,1,8,17,other,109,2,73,0,1295.0
2,30,0,0,5,5,7,3,2,2,6,NDF,48,7,21,4,48.0
1,37,1,0,5,2,3,0,2,3,23,other,62,7,73,6,123.0
1,42,1,0,5,5,1,6,2,6,6,NDF,114,3,0,8,30.0
2,31,1,0,5,6,7,3,2,3,6,NDF,21,6,0,6,0.0
2,30,1,12,5,2,3,6,3,8,0,US,114,0,0,11,52.0
1,25,0,0,5,2,3,6,2,6,6,other,48,7,21,6,0.0
2,25,0,0,5,2,3,0,2,3,23,NDF,110,2,73,6,282.0
1,42,0,0,5,5,7,3,2,3,6,NDF,114,7,73,6,1.0
1,23,1,12,5,2,3,6,3,8,0,NDF,114,7,0,11,25.0
1,28,0,0,5,2,3,6,2,6,6,FR,110,2,73,8,7.0
1,42,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,4.0
2,67,0,0,5,5,7,3,2,3,23,NDF,110,0,0,6,6.0
0,55,0,0,5,2,3,6,2,6,6,NDF,106,7,45,8,0.0
0,45,0,0,5,5,7,6,2,3,23,NDF,62,7,0,6,34.0
2,29,0,0,5,5,7,6,2,3,23,NDF,114,3,73,6,1032.0
2,22,0,0,5,5,7,3,2,3,23,US,114,3,59,6,8.0
0,51,0,0,5,5,7,3,2,7,17,ES,114,3,73,10,71.0
2,30,1,0,5,5,7,3,2,3,6,US,119,2,59,6,53.0
2,30,1,0,5,3,12,5,2,3,23,NDF,131,6,63,6,57.0
2,29,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,148.0
2,40,0,0,5,2,3,6,2,6,10,NDF,62,7,73,8,13.0
2,34,0,25,5,2,3,6,3,8,0,US,114,7,73,11,104.0
2,35,1,0,5,5,7,3,2,3,6,NDF,62,7,0,6,16.0
0,63,0,25,5,2,3,6,3,8,0,US,114,7,68,11,6.0
2,50,1,12,5,2,3,6,0,4,0,NDF,109,2,73,1,454.0
2,58,0,0,5,5,7,3,2,6,6,NDF,131,6,63,8,23.0
0,19,0,0,5,2,3,6,2,1,11,US,87,3,73,7,7.0
2,26,0,0,5,2,3,6,2,8,0,NDF,110,2,73,8,28.0
2,30,1,0,5,2,3,3,2,6,6,US,24,3,25,8,44.0
2,28,1,0,5,5,7,3,2,3,23,NDF,22,0,0,6,43.0
1,23,0,0,13,4,7,3,2,3,6,NDF,110,2,73,6,906.0
1,22,1,0,5,2,3,0,2,3,10,FR,114,3,11,6,10.0
1,33,1,0,5,2,3,6,2,6,6,NDF,114,3,73,8,78.0
2,31,0,0,5,2,3,6,2,6,10,NDF,114,3,73,8,53.0
2,26,1,0,5,5,7,6,2,3,23,US,110,2,73,6,10.0
2,32,0,25,5,2,3,6,3,8,0,US,4,0,0,11,61.0
0,27,0,0,5,2,3,6,2,3,6,US,45,7,20,6,27.0
1,26,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,120.0
2,37,0,0,5,2,3,6,2,6,6,DE,114,3,68,8,582.0
1,22,1,0,5,2,3,0,2,3,6,other,110,7,73,6,0.0
2,55,1,12,5,2,3,6,3,8,0,US,114,7,68,11,3.0
2,45,0,0,5,2,3,6,2,3,23,US,114,7,73,6,64.0
1,30,0,25,5,2,3,6,3,8,0,NDF,4,0,0,11,4.0
2,46,1,0,5,6,7,6,2,3,6,NDF,24,7,33,6,0.0
0,25,0,0,5,5,7,3,2,7,17,US,114,3,73,10,5.0
1,27,1,12,5,2,3,6,3,8,0,US,114,6,0,11,112.0
1,32,0,23,5,5,7,6,0,4,0,other,109,2,73,1,120.0
2,38,1,0,5,2,3,6,2,7,17,other,15,2,11,10,5.0
0,53,0,0,5,2,3,6,2,6,6,FR,114,7,73,8,37.0
1,25,0,0,5,2,3,6,2,3,23,US,62,7,73,6,1.0
2,22,1,0,5,2,3,0,2,3,23,US,114,3,0,6,41.0
2,25,1,0,5,5,7,3,2,1,11,NDF,60,7,0,7,254.0
2,25,1,0,5,2,3,6,2,3,10,NDF,45,7,20,6,334.0
1,21,1,0,5,2,3,0,2,3,23,NDF,110,2,73,6,24.0
1,69,1,0,12,1,7,3,2,6,10,NDF,62,3,73,8,1652.0
2,25,0,0,5,3,11,1,2,6,6,US,110,2,73,8,17.0
2,44,1,12,5,2,3,6,3,8,0,NDF,4,0,0,11,9.0
0,63,0,0,5,7,7,0,2,7,17,ES,62,7,67,1,32.0
1,49,1,0,5,2,3,3,2,3,23,NDF,45,7,20,6,181.0
0,29,0,0,5,2,3,6,2,3,6,NDF,40,0,0,6,9.0
1,42,0,0,5,5,7,3,2,3,23,other,48,7,0,6,61.0
2,66,1,12,5,2,3,6,0,4,0,NDF,114,0,0,1,152.0
1,40,0,0,5,5,7,3,2,7,17,IT,114,3,75,10,21.0
0,48,0,0,5,6,7,3,2,3,23,US,62,7,73,6,7.0
2,72,0,0,5,5,7,3,2,6,6,NDF,119,2,73,8,899.0
1,33,0,0,5,2,3,6,2,6,6,US,127,3,75,8,0.0
1,28,0,0,5,6,7,3,2,3,23,US,60,0,0,6,55.0
2,27,1,0,5,2,3,0,2,3,23,NDF,131,6,63,6,89.0
1,59,1,0,5,2,3,3,2,6,11,NDF,114,3,73,5,25.0
2,26,1,0,5,5,7,3,2,6,6,NDF,45,3,20,8,94.0
2,28,0,0,5,5,7,0,2,7,7,US,110,2,73,10,2.0
2,36,1,12,5,2,3,6,3,8,0,NDF,4,0,0,11,57.0
1,56,0,0,5,5,7,3,2,7,17,US,114,3,73,10,126.0
2,34,0,0,5,2,3,6,2,6,6,CA,15,2,11,8,0.0
2,52,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,18.0
1,41,1,0,5,2,3,6,2,6,11,NDF,87,3,75,8,24.0
1,38,0,0,5,2,3,6,2,3,23,NDF,131,3,73,6,35.0
1,45,1,0,5,2,3,6,2,6,11,US,87,3,73,8,76.0
1,33,1,12,5,2,3,6,3,8,0,NDF,114,7,73,11,43.0
1,42,0,0,5,6,7,3,2,3,23,NDF,131,6,63,6,925.0
1,28,0,0,5,2,3,0,2,3,6,NDF,45,7,20,6,230.0
2,27,1,0,5,5,7,3,2,3,23,US,56,0,0,6,0.0
1,22,0,0,5,5,7,3,2,7,17,NDF,48,7,21,10,110.0
1,28,0,0,5,2,3,6,2,3,10,US,110,2,73,6,643.0
0,39,0,25,5,2,3,6,3,8,0,other,114,7,68,11,3.0
0,24,0,25,5,2,3,6,3,8,0,NDF,4,6,0,11,220.0
0,29,0,0,5,5,7,6,2,3,23,US,106,7,0,6,31.0
1,32,0,0,19,6,15,3,2,3,23,US,62,7,73,6,19.0
1,48,1,12,5,2,3,6,3,8,0,other,114,7,68,11,83.0
2,52,2,12,5,2,3,6,0,4,0,US,109,2,73,1,28.0
2,38,0,24,5,2,3,6,1,0,7,NDF,43,6,56,0,0.0
1,44,1,0,5,2,3,6,2,3,10,other,114,3,75,6,9.0
0,39,0,0,5,2,3,6,2,3,23,NL,114,7,0,6,47.0
1,60,1,0,5,1,7,3,2,6,11,NDF,56,3,25,8,113.0
1,28,1,0,5,2,3,6,2,6,6,US,45,7,0,8,850.0
0,41,0,25,5,2,3,6,3,8,0,US,4,7,0,11,373.0
2,28,1,0,5,5,7,3,2,6,6,US,45,7,0,8,73.0
1,66,1,0,5,5,7,3,2,3,6,NDF,24,0,0,0,240.0
1,31,1,0,5,2,3,6,2,3,23,NDF,24,7,32,6,393.0
2,34,0,25,5,2,3,6,3,8,0,other,131,6,63,11,4.0
0,46,0,0,5,2,3,6,2,3,6,IT,62,7,73,6,47.0
1,36,0,0,5,5,7,6,2,3,6,US,45,7,20,6,45.0
1,26,1,0,5,2,3,6,2,3,6,US,62,7,0,6,0.0
2,36,1,12,5,2,3,6,3,8,0,NDF,114,7,0,11,22.0
1,57,0,0,5,6,7,3,2,6,11,NDF,45,3,20,8,9.0
1,31,0,0,5,2,3,3,2,7,17,US,110,2,73,10,2.0
2,31,1,12,5,2,3,6,0,4,0,NDF,109,2,73,1,1080.0
1,51,0,0,5,5,7,0,2,3,23,US,110,2,73,6,1640.0
2,26,1,0,5,7,5,0,2,6,10,NDF,48,0,0,8,3.0
2,44,1,0,20,1,7,3,2,3,23,NDF,114,3,0,6,33.0
2,35,1,0,5,6,7,6,2,3,23,NDF,62,7,73,6,13.0
0,20,0,25,5,2,3,6,3,8,0,NDF,4,7,0,11,19.0
1,30,1,12,5,2,3,6,3,8,0,NDF,114,7,0,11,31.0
1,25,1,0,5,2,3,0,2,3,23,NDF,62,7,72,6,86.0
2,37,0,0,5,5,7,0,2,3,23,NDF,62,3,73,6,462.0
2,25,1,0,5,2,3,6,2,6,6,US,45,3,0,8,75.0
2,51,0,0,5,2,3,6,2,6,11,NDF,131,6,63,8,112.0
2,38,1,0,5,2,3,6,2,1,11,US,106,7,0,7,953.0
1,30,1,0,5,5,7,3,2,6,6,US,110,2,73,8,69.0
2,21,1,12,5,2,3,6,3,8,0,NDF,114,0,0,11,85.0
2,32,0,0,5,5,7,3,2,6,6,other,114,3,59,8,31.0
1,23,0,0,5,2,3,3,2,3,23,US,114,3,75,6,71.0
1,26,0,25,23,2,3,6,3,8,0,US,114,7,68,11,9.0
1,28,0,0,5,5,7,3,2,6,10,US,114,7,11,8,20.0
1,58,1,0,5,5,7,6,2,3,10,US,114,7,37,6,759.0
1,31,0,0,5,2,3,6,2,6,6,FR,21,6,4,8,2.0
1,31,0,0,5,5,7,3,2,3,23,NDF,119,3,59,6,7.0
1,30,0,25,5,2,3,6,3,8,0,US,114,7,0,11,73.0
1,45,0,0,5,3,6,5,2,3,6,NDF,114,3,19,6,6.0
2,30,0,0,5,3,11,6,2,6,6,US,48,7,21,8,9.0
1,33,0,0,5,2,3,6,2,3,6,US,48,0,0,6,10.0
2,27,0,0,5,2,3,6,2,6,6,US,48,7,21,8,37.0
2,33,1,0,5,2,3,6,2,7,17,NDF,129,7,48,10,157.0
0,33,0,0,5,5,7,3,2,3,23,NDF,114,2,73,6,37.0
2,27,1,12,5,2,3,6,0,4,0,US,114,7,0,1,775.0
0,35,0,25,5,2,3,3,3,3,23,NL,114,7,73,6,319.0
1,25,1,0,5,2,3,6,2,6,6,CA,56,3,25,8,13.0
1,22,0,25,5,2,3,6,3,8,0,US,114,7,0,11,5.0
0,30,0,0,5,5,7,3,2,6,6,US,62,7,0,8,2.0
0,29,0,0,5,2,3,6,2,3,23,US,15,3,0,6,8.0
1,27,0,0,19,5,15,0,2,8,17,US,45,7,20,8,0.0
2,25,1,0,5,3,11,0,2,3,6,NDF,62,0,0,6,105.0
1,26,0,0,5,2,3,6,2,6,11,NDF,110,2,73,8,15.0
1,39,0,0,5,2,3,6,2,6,6,US,114,3,73,8,469.0
1,68,0,0,5,5,7,3,2,3,23,US,4,0,0,0,226.0
2,22,1,0,5,5,7,3,2,3,6,NDF,45,7,20,6,8.0
2,37,1,0,8,7,7,6,2,6,6,NDF,114,2,73,8,68.0
1,27,1,0,5,2,3,6,2,6,6,FR,114,3,59,8,9.0
1,23,0,0,5,5,7,3,2,3,6,NDF,97,7,37,6,37.0
2,25,1,0,5,2,3,6,2,3,23,NDF,110,2,73,6,2.0
1,40,1,0,5,2,3,6,2,7,17,NDF,114,3,75,10,94.0
2,25,1,0,5,2,3,6,2,6,6,NDF,131,6,0,8,410.0
0,27,0,0,5,5,7,0,2,3,6,US,13,7,0,6,1.0
0,43,0,0,5,2,3,0,2,3,23,NDF,56,3,25,6,22.0
2,30,1,0,5,4,7,6,2,8,0,other,131,7,66,6,0.0
2,30,1,0,5,2,3,6,2,6,6,FR,110,2,73,8,30.0
1,27,0,0,5,2,3,0,2,3,6,US,62,7,0,6,7.0
1,32,1,12,5,2,3,0,1,8,17,NDF,130,3,62,0,98.0
2,56,0,0,5,2,3,6,2,6,10,NDF,56,3,25,8,259.0
1,42,1,12,5,2,3,6,3,8,0,US,114,7,68,11,8.0
1,38,1,0,5,2,3,6,2,1,11,NDF,127,7,72,7,1.0
1,46,0,0,8,2,3,0,2,6,10,NDF,131,6,63,8,2089.0
2,30,1,0,5,2,3,6,2,6,6,NDF,56,3,25,8,15.0
1,30,0,0,5,2,3,6,2,3,6,US,114,3,59,6,39.0
1,27,1,12,5,2,3,6,3,8,0,NDF,114,3,68,11,4.0
1,52,0,0,5,6,7,3,2,6,6,US,114,7,73,8,17.0
1,54,0,0,5,2,3,6,2,6,6,US,114,3,0,8,4.0
0,21,0,0,5,7,7,0,2,3,6,NDF,110,7,0,6,3.0
2,56,1,0,5,4,7,5,2,3,23,NDF,62,3,73,6,113.0
0,29,0,0,5,2,3,6,2,6,10,US,22,0,0,8,10.0
1,64,1,0,5,4,7,3,2,6,11,NDF,119,2,73,8,53.0
2,22,0,0,5,7,5,0,2,3,6,DE,22,0,0,6,72.0
1,27,0,0,5,2,3,6,2,3,6,NDF,45,7,0,6,97.0
1,28,1,0,5,5,7,6,2,3,23,NDF,24,3,25,6,92.0
2,33,0,0,5,2,3,6,2,6,10,DE,110,7,73,8,0.0
1,56,0,0,5,6,7,3,2,3,10,NDF,110,2,73,6,41.0
1,29,1,12,5,2,3,6,3,8,0,US,114,7,68,11,28.0
2,32,0,0,5,7,7,0,2,0,7,NDF,114,3,0,0,239.0
2,28,0,0,5,2,3,6,2,3,23,NDF,45,7,0,6,26.0
1,33,0,0,5,2,3,6,2,3,23,US,60,0,0,6,45.0
2,34,1,0,5,3,6,5,2,3,6,NDF,45,7,20,6,323.0
2,33,0,0,5,2,3,6,2,7,17,NDF,114,3,25,10,7.0
2,20,0,0,5,5,7,3,2,6,10,US,62,7,0,8,0.0
2,38,1,0,5,5,7,3,2,7,17,US,22,0,0,10,18.0
2,43,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,35.0
1,40,1,0,5,2,3,6,2,6,6,NDF,114,3,73,8,17.0
1,24,1,0,5,4,7,6,2,3,6,US,24,3,25,6,352.0
2,34,1,0,5,2,3,6,2,3,6,US,110,7,73,6,9.0
1,32,0,0,5,2,3,6,2,3,23,US,62,7,73,6,70.0
1,42,1,0,5,2,3,3,2,7,17,US,114,3,75,10,24.0
2,42,0,0,5,5,7,3,2,6,10,NDF,87,7,73,8,11.0
2,28,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,11.0
1,30,1,0,5,2,3,6,2,3,23,NDF,131,6,63,6,18.0
1,36,0,0,5,7,1,0,2,6,11,US,110,2,73,8,39.0
1,21,0,0,5,5,7,3,2,6,11,NDF,110,2,73,8,73.0
2,48,0,0,5,5,7,6,2,6,10,NDF,114,7,37,8,17.0
2,32,0,0,5,2,3,6,2,6,11,US,106,7,45,8,0.0
1,25,0,0,5,2,3,6,2,3,6,NDF,114,2,0,6,11.0
2,63,1,0,5,6,1,3,2,6,11,NDF,119,2,59,8,18.0
0,30,0,0,5,5,7,6,2,3,23,US,56,0,0,11,87.0
1,34,0,0,5,2,3,6,2,3,23,US,56,3,25,6,25.0
1,25,0,0,5,2,3,6,2,6,6,US,114,7,0,8,24.0
1,41,0,0,5,5,7,6,2,3,23,NDF,62,7,73,6,394.0
0,29,0,0,5,2,3,6,2,6,6,US,110,2,73,8,1412.0
2,22,1,12,5,2,3,6,3,7,0,NDF,114,3,68,10,0.0
2,27,1,0,5,2,3,6,2,3,6,US,62,7,73,6,4.0
1,64,1,0,5,6,7,3,2,3,6,US,114,7,73,6,11.0
1,24,1,0,5,2,3,6,2,3,23,US,114,7,37,6,730.0
2,52,0,0,5,2,3,6,2,8,17,NDF,114,3,73,8,36.0
1,29,1,0,5,2,3,6,2,3,10,FR,45,7,20,6,116.0
2,34,0,0,6,2,3,6,2,6,10,US,110,2,73,8,80.0
1,25,0,25,5,2,3,6,3,8,0,US,114,7,68,11,14.0
2,55,1,0,5,2,3,6,2,3,6,NDF,114,7,73,6,13.0
1,29,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,5.0
1,25,0,0,5,5,7,3,2,3,6,US,114,3,73,6,64.0
2,26,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,35.0
1,24,1,0,5,4,7,3,2,3,6,NDF,24,3,25,6,272.0
2,45,0,0,5,6,1,3,2,7,17,NDF,114,0,0,10,4.0
1,48,1,0,5,1,7,3,2,3,23,NDF,24,3,32,6,109.0
1,34,1,0,5,5,7,0,2,3,23,NDF,114,7,73,6,56.0
1,35,1,0,5,5,7,3,2,6,6,NDF,114,7,0,8,22.0
1,65,0,0,5,4,7,0,2,6,11,IT,114,3,43,8,6.0
2,35,1,12,5,2,3,6,0,4,0,NDF,114,7,0,1,28.0
0,51,0,0,5,2,3,6,2,6,10,US,110,2,73,8,32.0
0,42,0,0,5,2,3,6,2,6,6,NDF,60,7,0,8,226.0
2,41,1,0,5,2,3,6,2,3,6,NDF,22,0,0,6,0.0
1,33,0,0,5,2,3,6,2,6,10,NDF,45,7,20,8,18.0
1,47,1,0,5,6,7,3,2,3,23,NDF,62,3,0,6,72.0
0,32,0,0,5,2,3,6,2,6,11,US,114,0,0,8,20.0
1,30,0,25,5,2,3,6,3,3,23,NDF,114,7,43,11,8.0
2,45,1,0,5,5,7,3,2,3,23,US,114,7,43,6,35.0
0,28,0,0,5,2,3,6,2,3,6,US,114,7,0,6,32.0
0,32,0,0,5,2,3,0,2,3,10,US,114,7,73,6,55.0
2,38,1,0,5,5,7,3,2,6,6,AU,114,0,0,8,6.0
1,19,1,12,5,2,3,3,3,3,6,NDF,4,0,0,11,41.0
1,31,0,0,5,7,7,0,2,3,6,other,114,7,73,6,10.0
1,43,0,0,5,5,7,3,2,6,10,NDF,114,7,43,8,31.0
0,21,0,0,5,2,3,0,2,6,10,NDF,114,3,59,8,3.0
1,30,1,12,5,2,3,6,3,8,0,US,114,7,68,11,3.0
2,32,0,0,5,2,3,6,2,3,23,US,60,0,0,6,194.0
1,35,1,0,5,5,7,3,2,3,23,US,114,7,0,6,195.0
2,33,0,0,5,2,3,6,2,6,6,US,62,7,37,8,1029.0
1,44,1,0,5,1,7,3,2,6,6,NDF,110,2,73,8,25.0
2,22,1,0,5,6,7,6,2,3,23,US,110,7,73,6,70.0
2,34,1,0,5,5,7,3,2,3,10,NDF,62,7,73,6,25.0
2,29,1,0,5,2,3,6,2,6,6,other,114,7,43,8,45.0
1,41,0,0,5,6,7,3,2,7,17,NDF,131,7,63,10,0.0
2,61,0,25,5,2,3,6,3,7,0,FR,114,7,68,10,30.0
0,29,0,0,5,5,7,3,2,6,6,US,22,2,0,8,15.0
1,27,0,0,6,2,3,6,2,6,6,US,114,7,0,8,18.0
1,22,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,7.0
0,45,0,0,5,5,7,3,2,6,6,NDF,48,0,0,8,50.0
2,20,1,0,23,1,7,3,2,3,10,NDF,110,7,73,6,2626.0
2,27,1,12,5,2,3,6,3,8,0,NDF,109,2,73,11,149.0
1,33,0,0,14,6,7,3,2,6,6,NDF,45,7,20,8,436.0
0,84,0,0,5,4,7,3,2,3,23,FR,114,3,0,6,54.0
1,23,1,0,5,2,3,6,2,7,17,NDF,56,3,25,10,38.0
1,25,1,0,5,2,3,6,2,3,6,ES,114,7,43,6,7.0
0,30,0,25,5,2,3,6,3,8,0,US,4,6,0,11,178.0
1,26,1,0,5,2,3,6,2,3,23,NDF,62,7,73,6,48.0
1,52,0,0,5,5,7,3,2,3,23,US,114,7,73,6,74.0
1,23,0,24,5,2,3,0,1,3,10,US,127,3,73,6,16.0
1,53,0,0,5,2,3,6,2,3,6,US,48,7,0,6,36.0
0,38,0,0,5,5,7,3,2,6,6,US,131,6,63,8,51.0
1,41,0,0,5,5,7,6,2,6,6,NDF,62,7,0,8,31.0
1,42,1,0,5,2,3,6,2,3,23,CA,114,7,73,6,47.0
1,29,1,0,5,5,7,3,2,3,6,NDF,114,7,43,6,1.0
1,46,1,0,5,1,7,0,2,7,17,NDF,110,2,73,10,137.0
1,31,0,0,5,2,3,6,2,8,17,US,114,2,73,6,28.0
1,34,0,0,5,2,3,6,2,3,6,US,114,7,73,6,43.0
0,39,0,0,5,5,7,6,2,3,23,US,131,6,63,6,70.0
1,27,2,12,5,2,3,6,0,4,0,NDF,114,7,0,1,41.0
2,28,1,0,5,5,7,3,2,6,6,NDF,131,6,64,8,694.0
2,69,1,0,5,5,7,0,2,6,6,US,114,7,43,8,2.0
0,37,0,0,5,6,7,3,2,3,6,US,114,7,43,6,1.0
2,33,0,0,5,2,3,6,2,6,6,US,45,7,20,6,96.0
2,28,1,12,5,2,3,6,0,4,0,NDF,4,0,0,1,121.0
2,29,1,0,5,2,3,4,2,6,6,NDF,114,7,43,8,37.0
1,24,0,0,5,7,7,0,2,3,6,US,97,0,0,6,11.0
2,44,1,0,5,2,3,0,2,3,6,US,22,0,0,6,60.0
1,30,1,0,5,2,3,3,2,7,17,NDF,45,7,20,10,337.0
2,27,0,0,5,5,7,3,2,3,6,US,110,2,73,6,46.0
1,40,0,25,5,2,3,6,3,8,0,GB,109,2,73,11,27.0
0,44,0,0,5,5,7,0,2,3,23,NDF,114,3,43,6,11.0
1,31,1,0,5,5,7,3,2,7,17,NDF,114,3,75,10,45.0
1,30,1,0,5,2,3,6,2,6,6,US,62,7,0,8,4.0
2,53,0,0,5,2,3,6,2,6,11,US,45,7,0,8,2897.0
1,21,0,0,5,2,3,0,2,6,10,NDF,62,0,0,8,4.0
2,27,1,0,18,2,3,3,2,3,6,NDF,110,2,73,6,55.0
1,33,0,0,5,3,6,5,2,6,6,FR,114,7,73,8,18.0
1,41,1,0,5,5,7,3,2,7,17,NDF,114,3,43,10,8.0
2,66,1,0,5,5,7,3,2,3,6,NDF,131,6,63,6,73.0
1,24,0,0,5,2,3,6,2,6,6,FR,114,7,7,8,29.0
0,26,0,0,5,2,3,0,2,6,10,US,114,3,73,8,21.0
1,64,0,0,5,6,7,3,2,6,10,US,114,3,11,8,48.0
1,26,1,0,5,5,7,6,2,3,23,NDF,114,7,43,6,29.0
1,22,0,0,5,2,3,6,2,8,17,NDF,56,7,37,6,29.0
0,31,0,0,5,2,3,0,2,6,6,US,114,7,43,8,1.0
2,25,0,0,5,5,7,6,2,4,0,NDF,114,0,0,8,15003.0
1,23,0,0,5,2,3,6,2,6,6,GB,8,0,0,8,79.0
1,95,1,0,5,2,3,0,2,6,6,NDF,62,7,73,8,1.0
1,37,0,25,5,2,3,6,3,8,0,US,109,2,73,11,27.0
2,27,1,0,5,3,11,5,2,6,6,US,56,3,25,8,433.0
0,32,0,23,5,2,3,6,0,4,0,NDF,109,2,73,1,133.0
0,30,0,23,5,2,3,6,0,4,0,US,114,0,0,1,46.0
1,35,0,0,5,6,7,0,2,7,17,US,109,2,73,0,20.0
1,26,0,25,5,2,3,6,3,8,17,US,43,0,0,11,12.0
2,49,0,0,5,5,7,3,2,6,6,US,60,0,0,8,19.0
2,24,1,0,5,2,3,6,2,6,6,GB,62,0,0,6,75.0
2,31,0,0,5,2,3,6,2,3,6,US,114,7,0,6,9.0
1,21,0,0,5,2,3,6,2,6,6,GB,114,7,0,8,128.0
0,50,0,0,5,2,3,6,2,6,10,US,60,0,0,8,701.0
1,52,0,0,5,5,7,3,2,7,17,ES,48,7,21,10,114.0
2,23,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,3.0
2,51,0,0,5,2,3,6,2,6,11,NDF,60,0,0,8,100.0
2,52,1,0,5,1,7,3,2,6,6,NDF,114,3,43,8,42.0
2,35,0,25,5,2,3,6,3,8,0,NDF,114,0,0,11,5.0
1,36,1,12,5,2,3,6,3,8,0,US,114,7,0,11,15.0
1,32,1,12,5,2,3,6,3,8,0,US,114,7,68,11,23.0
0,31,0,25,5,2,3,6,3,3,6,US,114,0,0,11,4.0
2,26,1,0,5,5,7,3,2,6,6,NDF,24,7,20,8,137.0
1,51,1,0,5,6,1,3,2,3,23,US,62,3,73,6,809.0
2,34,1,12,14,2,3,6,0,4,0,NDF,114,7,0,1,138.0
2,48,1,0,5,3,6,5,2,3,10,NDF,127,3,25,6,31.0
2,41,1,12,5,2,3,6,3,7,17,NDF,114,7,68,10,39.0
0,52,0,0,5,5,7,3,2,7,17,other,114,0,0,11,26.0
1,58,0,0,5,2,3,0,2,3,23,NDF,22,0,0,6,22.0
1,59,0,23,5,2,3,6,0,4,0,NDF,114,7,0,1,8.0
0,26,0,0,5,5,7,3,2,3,10,US,60,0,0,6,478.0
1,29,1,12,15,2,3,6,0,4,0,NDF,4,0,0,1,109.0
0,28,0,0,5,2,3,6,2,6,6,US,114,7,0,8,53.0
1,31,1,0,5,2,3,6,2,3,6,US,131,6,28,6,565.0
1,24,1,0,5,2,3,6,2,3,23,US,114,0,0,6,470.0
2,32,0,0,5,3,12,6,2,6,10,NDF,127,7,20,8,2.0
1,23,0,0,5,2,3,4,2,3,23,IT,48,7,0,6,56.0
2,49,0,0,5,5,7,3,2,3,10,US,114,7,43,6,19.0
1,26,0,0,5,5,7,3,2,6,6,US,13,0,0,8,12.0
2,44,0,0,5,5,7,3,2,6,6,NDF,48,7,0,8,0.0
0,34,0,0,5,5,7,3,2,6,11,US,62,7,0,8,16.0
1,27,0,0,5,2,3,0,2,6,10,US,60,0,0,8,42.0
2,60,0,0,5,2,3,6,2,6,6,NDF,114,7,0,8,144.0
1,25,1,0,5,2,3,4,2,8,17,NDF,24,0,0,11,753.0
2,77,0,0,5,2,3,6,2,7,17,NDF,110,7,73,8,15.0
0,27,0,0,5,2,3,0,2,6,10,US,56,3,25,8,370.0
2,30,1,12,5,2,3,6,3,8,0,NDF,114,7,68,11,1.0
2,34,1,0,5,2,3,6,2,3,23,NDF,114,7,0,6,893.0
1,38,0,0,5,7,1,0,2,1,11,US,114,7,73,7,16.0
1,43,0,0,3,2,3,6,2,6,10,US,56,3,25,8,264.0
1,25,0,0,5,5,7,3,2,3,23,NDF,87,7,73,6,10.0
1,57,0,0,5,2,3,6,2,6,11,CA,62,0,0,8,408.0
0,26,0,0,5,2,3,6,2,3,10,CA,114,2,73,6,36.0
