date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action
2014-03-27,2014-03-27,2014-03-27,MALE,23,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ajax_photo_widget_form_iframe
2014-03-27,2014-03-27,2014-04-12,FEMALE,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,confirm_email
2014-03-27,2014-03-27,2014-04-22,FEMALE,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,personalize
2014-03-27,2014-03-27,2014-03-30,MALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,CA,search_results
2014-03-27,2014-03-27,2014-03-28,FEMALE,34,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,search_results
2014-03-27,2014-03-27,2014-03-28,MALE,30,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,apply_reservation
2014-03-27,2014-03-27,2014-03-27,MALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-27,2014-03-27,2014-03-27,-unknown-,39,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-27,2014-03-27,2014-03-27,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,ajax_photo_widget_form_iframe
2014-03-27,2014-03-27,2014-04-06,FEMALE,68,facebook,0,zh,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other,personalize
2014-03-27,2014-03-27,2014-06-24,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,show
2014-03-27,2014-03-27,2014-03-31,MALE,47,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,CA,ajax_refresh_subtotal
2014-03-27,2014-03-27,2014-04-08,-unknown-,28,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-03-27,2014-03-27,2014-03-28,FEMALE,31,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US,track_page_view
2014-03-27,2014-03-27,2014-11-20,FEMALE,23,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US,search_results
2014-03-27,2014-03-27,2014-03-28,FEMALE,36,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,personalize
2014-03-27,2014-03-27,2014-04-19,FEMALE,31,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,personalize
2014-03-27,2014-03-27,2014-07-07,-unknown-,24,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,ajax_get_referrals_amt
2014-03-27,2014-03-27,2014-04-01,FEMALE,67,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,edit
2014-03-27,2014-03-27,2014-03-27,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,show
2014-03-27,2014-03-27,2014-05-29,FEMALE,31,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other,update
2014-03-27,2014-03-27,2014-04-01,FEMALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB,search_results
2014-03-27,2014-03-27,2014-04-09,FEMALE,28,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,search_results
2014-03-27,2014-03-27,2014-03-31,-unknown-,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-27,2014-03-27,2014-07-18,FEMALE,28,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other,search_results
2014-03-27,2014-03-27,2014-04-21,FEMALE,22,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,create
2014-03-27,2014-03-27,2014-11-11,-unknown-,60,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show
2014-03-27,2014-03-27,2014-10-31,MALE,27,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,ajax_get_referrals_amt
2014-03-27,2014-03-27,2014-03-28,MALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,requested
2014-03-27,2014-03-27,2014-03-29,MALE,49,basic,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Firefox,US,show
2014-03-27,2014-03-27,2014-03-27,-unknown-,52,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ask_question
2014-03-27,2014-03-27,2014-04-08,FEMALE,38,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,personalize
2014-03-27,2014-03-27,2014-04-20,FEMALE,35,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show
2014-03-27,2014-03-27,2014-04-17,MALE,30,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,show
2014-03-27,2014-03-27,2014-08-08,-unknown-,51,basic,25,en,direct,direct,untracked,iOS,iPad,-unknown-,FR,click
2014-03-27,2014-03-27,2014-03-28,FEMALE,24,basic,0,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,US,show
2014-03-27,2014-03-27,2014-08-12,FEMALE,29,facebook,12,en,api,other,untracked,Moweb,Mac Desktop,Safari,US,show
2014-03-27,2014-03-27,2015-02-06,MALE,26,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,index
2014-03-27,2014-03-27,2014-03-30,MALE,33,facebook,12,en,api,other,omg,iOS,iPad,Mobile Safari,GB,active
2014-03-27,2014-03-27,2014-03-30,FEMALE,33,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-27,2014-03-27,2014-03-29,MALE,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-27,2014-03-27,2014-04-02,MALE,26,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,search_results
2014-03-27,2014-03-27,2014-11-24,-unknown-,29,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,create
2014-03-27,2014-03-27,2014-05-18,MALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,IT,edit_verification
2014-03-27,2014-03-27,2014-04-01,MALE,51,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-27,2014-03-27,2014-03-29,-unknown-,44,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ask_question
2014-03-27,2014-03-27,2014-03-28,MALE,52,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,edit
2014-03-28,2014-03-28,2014-04-02,-unknown-,24,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,click
2014-03-28,2014-03-28,2014-11-06,FEMALE,58,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,search_results
2014-03-28,2014-03-28,2014-04-11,-unknown-,43,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,ask_question
2014-03-28,2014-03-28,2014-03-31,FEMALE,35,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,IT,search_results
2014-03-28,2014-03-28,2014-03-30,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,requested
2014-03-28,2014-03-28,2014-03-28,-unknown-,30,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,index
2014-03-28,2014-03-28,2014-05-08,MALE,48,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,personalize
2014-03-28,2014-03-28,2014-04-29,FEMALE,34,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-04-08,FEMALE,37,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,search_results
2014-03-28,2014-03-28,2014-03-28,FEMALE,26,basic,25,en,direct,direct,omg,iOS,Mac Desktop,Chrome,US,click
2014-03-28,2014-03-28,2014-04-23,FEMALE,48,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,search_results
2014-03-28,2014-03-28,2014-07-29,MALE,20,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-03-28,FEMALE,31,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-29,FEMALE,37,basic,0,en,remarketing,google,omg,Web,Mac Desktop,Safari,US,personalize
2014-03-28,2014-03-28,2014-03-28,MALE,34,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,dashboard
2014-03-28,2014-03-28,2014-03-28,FEMALE,31,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US,search_results
2014-03-28,2014-03-28,2014-03-28,FEMALE,27,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,requested
2014-03-28,2014-03-28,2014-04-17,MALE,33,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,show
2014-03-28,2014-03-28,2014-04-16,-unknown-,21,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-28,MALE,27,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,create
2014-03-28,2014-03-28,2014-04-01,FEMALE,23,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,search_results
2014-03-28,2014-03-28,2014-09-30,MALE,26,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,update
2014-03-28,2014-03-28,2014-03-28,FEMALE,65,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,CA,search_results
2014-03-28,2014-03-28,2014-03-28,MALE,20,facebook,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US,index
2014-03-28,2014-03-28,2014-03-28,-unknown-,44,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,show
2014-03-28,2014-03-28,2014-03-29,FEMALE,25,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,pending
2014-03-28,2014-03-28,2014-03-28,FEMALE,56,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show
2014-03-28,2014-03-28,2015-01-27,-unknown-,18,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-03-28,-unknown-,35,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,create
2014-03-28,2014-03-28,2014-05-14,FEMALE,51,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,FR,show
2014-03-28,2014-03-28,2014-10-30,MALE,34,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,active
2014-03-28,2014-03-28,2014-04-04,MALE,30,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-08-11,-unknown-,33,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-07-30,MALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR,header_userpic
2014-03-28,2014-03-28,2014-03-28,FEMALE,54,basic,0,en,direct,direct,untracked,Web,Android Tablet,IE,US,faq
2014-03-28,2014-03-28,2014-03-28,FEMALE,23,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,personalize
2014-03-28,2014-03-28,2014-03-31,-unknown-,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,requested
2014-03-28,2014-03-28,2015-01-05,MALE,32,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,show
2014-03-28,2014-03-28,2014-04-26,FEMALE,34,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-28,MALE,22,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-28,MALE,32,basic,0,en,direct,direct,product,Web,Windows Desktop,Chrome,US,index
2014-03-28,2014-03-28,2014-03-29,FEMALE,33,basic,0,en,sem-brand,google,omg,Web,Desktop (Other),Chrome,other,search_results
2014-03-28,2014-03-28,2014-03-29,FEMALE,36,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,click
2014-03-28,2014-03-28,2014-04-01,MALE,38,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,FR,search_results
2014-03-28,2014-03-28,2014-04-13,MALE,27,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,10
2014-03-28,2014-03-28,2014-03-28,MALE,29,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,index
2014-03-28,2014-03-28,2015-02-23,MALE,28,facebook,0,en,seo,google,linked,Web,iPad,Mobile Safari,other,update
2014-03-28,2014-03-28,2014-05-10,MALE,30,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,search
2014-03-28,2014-03-28,2014-05-04,MALE,72,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT,show
2014-03-28,2014-03-28,2014-03-31,FEMALE,40,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NL,show
2014-03-28,2014-03-28,2014-03-28,MALE,59,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2015-03-08,FEMALE,22,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,GB,authenticate
2014-03-28,2014-03-28,2014-03-29,MALE,37,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,personalize
2014-03-28,2014-03-28,2014-03-29,MALE,35,facebook,12,en,api,other,omg,Android,Mac Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-07-04,MALE,27,facebook,12,en,api,other,omg,iOS,Mac Desktop,Chrome,ES,active
2014-03-28,2014-03-28,2014-03-28,FEMALE,63,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,FR,personalize
2014-03-28,2014-03-28,2014-04-01,MALE,25,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,create
2014-03-28,2014-03-28,2015-01-01,FEMALE,32,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,click
2014-03-28,2014-03-28,2014-12-22,-unknown-,33,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-29,MALE,51,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-03-30,-unknown-,31,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-04-03,FEMALE,41,basic,0,en,sem-non-brand,google,omg,Web,iPhone,Mobile Safari,US,personalize
2014-03-28,2014-03-28,2014-04-03,-unknown-,31,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-28,-unknown-,43,basic,24,en,direct,direct,linked,Moweb,Mac Desktop,Chrome,US,create
2014-03-28,2014-03-28,2014-09-05,MALE,29,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Safari,US,search_results
2014-03-28,2014-03-28,2014-06-25,FEMALE,26,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,click
2014-03-28,2014-03-28,2014-04-10,MALE,42,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-28,2014-03-28,2014-04-04,MALE,25,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,US,update
2014-03-28,2014-03-28,2015-03-12,MALE,25,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-03-28,2014-03-28,2014-03-29,FEMALE,33,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,active
2014-03-28,2014-03-28,2014-04-01,-unknown-,30,basic,0,en,seo,bing,untracked,Web,iPhone,Mobile Safari,US,confirm_email
2014-03-28,2014-03-28,2014-04-07,FEMALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,personalize
2014-03-28,2014-03-28,2014-03-29,MALE,38,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-04-15,FEMALE,38,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-11-03,FEMALE,33,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-03-28,-unknown-,27,basic,24,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US,show
2014-03-28,2014-03-28,2014-11-01,FEMALE,25,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,GB,active
2014-03-28,2014-03-28,2014-03-31,MALE,48,basic,0,zh,direct,direct,untracked,Web,Windows Desktop,IE,US,search_results
2014-03-28,2014-03-28,2014-03-31,FEMALE,35,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,IT,search_results
2014-03-28,2014-03-28,2015-02-04,MALE,35,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,authenticate
2014-03-28,2014-03-28,2014-05-23,MALE,35,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-03-28,2014-03-28,2014-03-31,MALE,34,facebook,12,en,api,other,untracked,iOS,iPad,Mobile Safari,FR,active
2014-03-28,2014-03-28,2015-01-21,FEMALE,28,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-03-28,2014-03-28,2014-10-09,FEMALE,24,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,this_hosting_reviews
2014-03-28,2014-03-28,2014-03-28,FEMALE,24,facebook,12,en,api,other,product,iOS,iPhone,Mobile Safari,US,click
2014-03-28,2014-03-28,2014-07-28,FEMALE,23,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,authenticate
2014-03-28,2014-03-28,2014-03-30,MALE,32,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,complete_status
2014-03-28,2014-03-28,2014-03-30,FEMALE,62,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,create
2014-03-28,2014-03-28,2014-03-30,-unknown-,24,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-28,2014-03-28,2014-03-31,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,create
2014-03-28,2014-03-28,2014-06-09,-unknown-,53,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,search_results
2014-03-28,2014-03-28,2014-06-16,MALE,24,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,index
2014-03-28,2014-03-28,2014-04-08,MALE,44,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,personalize
2014-03-28,2014-03-28,2014-04-03,FEMALE,24,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,show
2014-03-28,2014-03-28,2014-08-12,MALE,28,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,other,show
2014-03-28,2014-03-28,2014-04-09,FEMALE,35,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,search_results
2014-03-28,2014-03-28,2014-11-22,MALE,39,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-30,FEMALE,61,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-03-28,FEMALE,21,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,search
2014-03-28,2014-03-28,2014-03-29,-unknown-,21,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,CA,create
2014-03-28,2014-03-28,2014-06-15,MALE,51,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,authenticate
2014-03-28,2014-03-28,2014-03-29,-unknown-,65,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,US,edit
2014-03-28,2014-03-28,2014-06-17,MALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,authenticate
2014-03-28,2014-03-28,2014-04-01,MALE,31,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,header_userpic
2014-03-28,2014-03-28,2014-04-04,FEMALE,52,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,GB,show
2014-03-28,2014-03-28,2014-04-03,MALE,31,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,authenticate
2014-03-28,2014-03-28,2014-04-06,FEMALE,54,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,ask_question
2014-03-28,2014-03-28,2014-04-04,FEMALE,27,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,authenticate
2014-03-28,2014-03-28,2014-04-02,-unknown-,44,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-03-28,2014-03-28,2014-03-29,MALE,46,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,other,ajax_refresh_subtotal
2014-03-28,2014-03-28,2014-03-29,MALE,42,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,search_results
2014-03-28,2014-03-28,2014-03-31,FEMALE,24,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,active
2014-03-28,2014-03-28,2014-11-20,MALE,77,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,update
2014-03-28,2014-03-28,2014-03-29,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-03-29,2014-03-29,2014-04-01,MALE,41,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,create
2014-03-29,2014-03-29,2014-03-29,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-03-29,2014-03-29,2014-03-30,-unknown-,45,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,FR,show
2014-03-29,2014-03-29,2014-03-29,MALE,26,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-29,2014-03-29,2014-03-29,FEMALE,31,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,show
2014-03-29,2014-03-29,2014-03-29,MALE,37,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,requested
2014-03-29,2014-03-29,2014-04-03,-unknown-,24,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-03-29,2014-03-29,2014-03-29,MALE,47,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-03-29,2014-03-29,2014-03-29,-unknown-,34,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,ajax_photo_widget_form_iframe
2014-03-29,2014-03-29,2014-04-04,MALE,27,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other,track_page_view
2014-03-29,2014-03-29,2014-04-07,MALE,23,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-03-29,2014-03-29,2014-03-29,-unknown-,26,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,create
2014-03-29,2014-03-29,2014-03-29,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-03-29,2014-03-29,2014-03-29,FEMALE,23,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-03-29,2014-03-29,2014-03-30,FEMALE,24,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,AU,show
2014-03-29,2014-03-29,2014-03-29,MALE,29,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,search_results
2014-03-29,2014-03-29,2014-12-10,MALE,28,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US,create
2014-03-29,2014-03-29,2014-06-15,FEMALE,23,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,personalize
2014-03-29,2014-03-29,2014-03-30,-unknown-,44,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,search
2014-03-29,2014-03-29,2015-02-08,MALE,32,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-03-29,2014-03-29,2014-06-19,MALE,38,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,search_results
2014-03-29,2014-03-29,2014-11-23,MALE,23,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,create
